Timestamp,Distance,Moove
"2022-06-01 00:56:09",519,
"2022-06-01 00:56:10",519,
"2022-06-01 00:56:11",519,
"2022-06-01 00:56:12",519,
"2022-06-01 00:56:14",19,backward
"2022-06-01 00:56:16",32,backward
"2022-06-01 00:56:17",19,backward
"2022-06-01 00:56:18",32,backward
"2022-06-01 00:56:20",32,backward
