Timestamp,Distance,Moove
"2022-05-31 23:54:04",17,left
"2022-05-31 23:54:05",17,left
"2022-05-31 23:54:06",17,left
"2022-05-31 23:54:07",4,urgenceStop
"2022-05-31 23:54:08",1,urgenceStop
"2022-05-31 23:54:09",1,urgenceStop
"2022-05-31 23:54:10",2,urgenceStop
"2022-05-31 23:54:11",2,urgenceStop
"2022-05-31 23:54:12",9,urgenceStop
"2022-05-31 23:54:13",3,left
"2022-05-31 23:54:14",5,left
"2022-05-31 23:54:15",16,left
