Timestamp,Distance,Moove
"2022-05-31 23:28:02",15,left
"2022-05-31 23:28:03",14,left
"2022-05-31 23:28:04",14,left
"2022-05-31 23:28:05",15,left
"2022-05-31 23:28:06",15,left
"2022-05-31 23:28:08",14,backward
