Timestamp,Distance,Moove
"2022-05-31 23:52:31",18,left
"2022-05-31 23:52:32",18,left
"2022-05-31 23:52:33",17,left
"2022-05-31 23:52:34",17,left
"2022-05-31 23:52:35",17,left
"2022-05-31 23:52:36",17,left
"2022-05-31 23:52:37",17,left
"2022-05-31 23:52:38",17,left
"2022-05-31 23:52:39",2,urgenceStop
"2022-05-31 23:52:40",0,urgenceStop
