Timestamp,Distance,Moove
"2022-05-31 11:58:30",268
"2022-05-31 11:58:31",268268
"2022-05-31 11:58:32",268
"2022-05-31 11:58:34",268
"2022-05-31 11:58:35",269
"2022-05-31 11:58:36",268
"2022-05-31 11:58:37",268
"2022-05-31 11:58:38",269
"2022-05-31 11:58:39",268
"2022-05-31 11:58:40",269
"2022-05-31 11:58:41",268
"2022-05-31 11:58:42",268
"2022-05-31 11:58:43",268268
"2022-05-31 11:58:44",268
"2022-05-31 11:58:45",268
"2022-05-31 11:58:47",268268
"2022-05-31 11:58:49",268
"2022-05-31 11:58:50",2682
"2022-05-31 11:58:51",68
"2022-05-31 11:58:52",268
"2022-05-31 11:58:53",2682
"2022-05-31 11:58:54",68
"2022-05-31 11:58:56",268268
"2022-05-31 11:59:00",266
"2022-05-31 11:59:02",267
"2022-05-31 11:59:03",266
"2022-05-31 11:59:04",266
"2022-05-31 11:59:05",266
"2022-05-31 11:59:06",266
"2022-05-31 11:59:07",267
"2022-05-31 11:59:08",266
"2022-05-31 11:59:09",266
"2022-05-31 11:59:10",266
"2022-05-31 11:59:11",267
"2022-05-31 11:59:12",266
"2022-05-31 11:59:13",266
"2022-05-31 11:59:14",267
"2022-05-31 11:59:15",266
"2022-05-31 11:59:16",266
"2022-05-31 11:59:17",266
"2022-05-31 11:59:18",266
"2022-05-31 11:59:19",266
"2022-05-31 11:59:20",266
"2022-05-31 11:59:21",266
"2022-05-31 11:59:22",266
"2022-05-31 11:59:23",266
"2022-05-31 11:59:24",266
"2022-05-31 11:59:25",266
"2022-05-31 11:59:26",266
"2022-05-31 11:59:27",266
"2022-05-31 11:59:28",266
"2022-05-31 11:59:29",266
"2022-05-31 11:59:30",266
"2022-05-31 11:59:31",266
"2022-05-31 11:59:32",266
"2022-05-31 11:59:33",266
"2022-05-31 11:59:34",266
"2022-05-31 11:59:35",266
"2022-05-31 11:59:36",266
"2022-05-31 11:59:37",266
"2022-05-31 11:59:38",266
"2022-05-31 11:59:39",266
"2022-05-31 11:59:40",266
"2022-05-31 11:59:41",266
"2022-05-31 11:59:42",266
"2022-05-31 11:59:43",266
"2022-05-31 11:59:44",266
"2022-05-31 11:59:45",266
"2022-05-31 11:59:46",266
"2022-05-31 11:59:47",266
"2022-05-31 11:59:48",266
"2022-05-31 11:59:49",266
"2022-05-31 11:59:50",266
"2022-05-31 11:59:51",266
"2022-05-31 11:59:52",266
"2022-05-31 11:59:53",266
"2022-05-31 11:59:54",266
"2022-05-31 11:59:55",266
"2022-05-31 11:59:56",266
"2022-05-31 11:59:57",266
"2022-05-31 11:59:59",266
"2022-05-31 11:59:59",266
"2022-05-31 12:00:01",266
"2022-05-31 12:00:02",266
"2022-05-31 12:00:03",266
"2022-05-31 12:00:04",266
"2022-05-31 12:00:05",266
"2022-05-31 12:00:06",266
"2022-05-31 12:00:07",266
"2022-05-31 12:00:08",266
"2022-05-31 12:00:09",266
"2022-05-31 12:00:10",266
"2022-05-31 12:00:11",266
"2022-05-31 12:00:12",266
"2022-05-31 12:00:13",266
"2022-05-31 12:00:14",266
"2022-05-31 12:00:15",266
"2022-05-31 12:00:16",266
"2022-05-31 12:00:17",266
"2022-05-31 12:00:18",266
"2022-05-31 12:00:19",266
"2022-05-31 12:00:20",266
"2022-05-31 12:00:21",266
"2022-05-31 12:00:22",266
"2022-05-31 12:00:23",266
"2022-05-31 12:00:24",266
"2022-05-31 12:00:25",266
"2022-05-31 12:00:26",266
"2022-05-31 12:00:27",266
"2022-05-31 12:00:28",266
"2022-05-31 12:00:29",266
"2022-05-31 12:00:30",266
"2022-05-31 12:00:31",266
"2022-05-31 12:00:32",266
"2022-05-31 12:00:33",266
"2022-05-31 12:00:34",266
"2022-05-31 12:00:35",266
"2022-05-31 12:00:36",266
"2022-05-31 12:00:37",266
"2022-05-31 12:00:38",266
"2022-05-31 12:00:39",266
"2022-05-31 12:00:40",266
"2022-05-31 12:00:41",266
