Timestamp,Distance,Moove
"2022-05-31 23:57:10",16,left
"2022-05-31 23:57:11",17,left
"2022-05-31 23:57:12",17,left
"2022-05-31 23:57:13",17,left
"2022-05-31 23:57:14",17,left
"2022-05-31 23:57:15",17,left
"2022-05-31 23:57:16",17,left
"2022-05-31 23:57:17",1,left
"2022-05-31 23:57:18",3,left
"2022-05-31 23:57:19",9,left
"2022-05-31 23:57:20",3,left
"2022-05-31 23:57:21",17,left
