Timestamp,Distance,Moove
"2022-05-31 23:28:43",15,backward
"2022-05-31 23:28:44",1,
"2022-05-31 23:28:45",616,backwardbackward
"2022-05-31 23:28:48",1151,backward
"2022-05-31 23:28:49",16,backward
"2022-05-31 23:28:50",115,backward
"2022-05-31 23:28:51",115,backward
